model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
llama3.1-8b,transfer,be9ae6137a0d,c4,False,train,tool,fixed_slot,126,74,120,125,True
llama3.1-8b,transfer,be9ae6137a0d,c4,False,train,assistant,fixed_slot,124,74,118,123,True
llama3.1-8b,transfer,be9ae6137a0d,c4,False,train,system,natural_slot,113,74,98,112,False
llama3.1-8b,transfer,be9ae6137a0d,c4,False,train,user,natural_slot,115,74,109,114,False
llama3.1-8b,transfer,be9ae6137a0d,c4,False,train,tool,natural_slot,134,74,128,133,False
llama3.1-8b,transfer,be9ae6137a0d,c4,False,train,assistant,natural_slot,124,74,118,123,False
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,system,fixed_slot,78,39,63,77,False
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,user,fixed_slot,89,39,83,88,True
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,tool,fixed_slot,91,39,85,90,True
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,assistant,fixed_slot,89,39,83,88,True
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,system,natural_slot,78,39,63,77,False
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,user,natural_slot,80,39,74,79,False
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,tool,natural_slot,99,39,93,98,False
llama3.1-8b,transfer,9cb3954e4d7e,c4,False,train,assistant,natural_slot,89,39,83,88,False
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,system,fixed_slot,76,37,61,75,False
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,user,fixed_slot,87,37,81,86,True
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,tool,fixed_slot,89,37,83,88,True
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,assistant,fixed_slot,87,37,81,86,True
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,system,natural_slot,76,37,61,75,False
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,user,natural_slot,78,37,72,77,False
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,tool,natural_slot,97,37,91,96,False
llama3.1-8b,transfer,f2ddc9bc3f19,c4,False,test,assistant,natural_slot,87,37,81,86,False
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,system,fixed_slot,90,51,75,89,False
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,user,fixed_slot,101,51,95,100,True
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,tool,fixed_slot,102,51,96,101,True
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,assistant,fixed_slot,101,51,95,100,True
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,system,natural_slot,90,51,75,89,False
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,user,natural_slot,92,51,86,91,False
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,tool,natural_slot,110,51,104,109,False
llama3.1-8b,transfer,bf8eda45ad4e,c4,False,train,assistant,natural_slot,101,51,95,100,False
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,system,fixed_slot,104,65,89,103,False
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,user,fixed_slot,115,65,109,114,True
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,tool,fixed_slot,117,65,111,116,True
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,assistant,fixed_slot,115,65,109,114,True
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,system,natural_slot,104,65,89,103,False
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,user,natural_slot,106,65,100,105,False
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,tool,natural_slot,125,65,119,124,False
llama3.1-8b,transfer,e27c1fe61b62,c4,False,train,assistant,natural_slot,115,65,109,114,False
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,system,fixed_slot,116,77,101,115,False
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,user,fixed_slot,127,77,121,126,True
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,tool,fixed_slot,129,77,122,128,True
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,assistant,fixed_slot,127,77,121,126,True
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,system,natural_slot,116,77,101,115,False
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,user,natural_slot,118,77,112,117,False
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,tool,natural_slot,137,77,130,136,False
llama3.1-8b,transfer,1e09c464dde7,c4,False,train,assistant,natural_slot,127,77,121,126,False
llama3.1-8b,transfer,85abbe801217,c4,False,test,system,fixed_slot,102,63,87,101,False
llama3.1-8b,transfer,85abbe801217,c4,False,test,user,fixed_slot,113,63,107,112,True
llama3.1-8b,transfer,85abbe801217,c4,False,test,tool,fixed_slot,114,63,108,113,True
llama3.1-8b,transfer,85abbe801217,c4,False,test,assistant,fixed_slot,113,63,107,112,True
llama3.1-8b,transfer,85abbe801217,c4,False,test,system,natural_slot,102,63,87,101,False
llama3.1-8b,transfer,85abbe801217,c4,False,test,user,natural_slot,104,63,98,103,False
llama3.1-8b,transfer,85abbe801217,c4,False,test,tool,natural_slot,122,63,116,121,False
llama3.1-8b,transfer,85abbe801217,c4,False,test,assistant,natural_slot,113,63,107,112,False
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,system,fixed_slot,118,79,103,117,False
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,user,fixed_slot,129,79,123,128,True
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,tool,fixed_slot,130,79,124,129,True
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,assistant,fixed_slot,129,79,123,128,True
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,system,natural_slot,118,79,103,117,False
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,user,natural_slot,120,79,114,119,False
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,tool,natural_slot,138,79,132,137,False
llama3.1-8b,transfer,a70d6c6bee6d,c4,False,train,assistant,natural_slot,129,79,123,128,False
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,system,fixed_slot,109,70,94,108,False
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,user,fixed_slot,120,70,114,119,True
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,tool,fixed_slot,123,70,116,122,True
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,assistant,fixed_slot,120,70,114,119,True
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,system,natural_slot,109,70,94,108,False
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,user,natural_slot,111,70,105,110,False
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,tool,natural_slot,131,70,124,130,False
llama3.1-8b,transfer,ccd518f1bb5d,c4,False,train,assistant,natural_slot,120,70,114,119,False
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,system,fixed_slot,99,60,84,98,False
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,user,fixed_slot,110,60,104,109,True
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,tool,fixed_slot,111,60,105,110,True
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,assistant,fixed_slot,110,60,104,109,True
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,system,natural_slot,99,60,84,98,False
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,user,natural_slot,101,60,95,100,False
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,tool,natural_slot,119,60,113,118,False
llama3.1-8b,transfer,c2ec1723e8eb,c4,False,train,assistant,natural_slot,110,60,104,109,False
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,system,fixed_slot,105,66,90,104,False
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,user,fixed_slot,116,66,110,115,True
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,tool,fixed_slot,118,66,111,117,True
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,assistant,fixed_slot,116,66,110,115,True
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,system,natural_slot,105,66,90,104,False
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,user,natural_slot,107,66,101,106,False
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,tool,natural_slot,126,66,119,125,False
llama3.1-8b,transfer,7bda9f6d44dc,c4,False,test,assistant,natural_slot,116,66,110,115,False
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,system,fixed_slot,115,76,100,114,False
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,user,fixed_slot,126,76,120,125,True
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,tool,fixed_slot,129,76,122,128,True
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,assistant,fixed_slot,126,76,120,125,True
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,system,natural_slot,115,76,100,114,False
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,user,natural_slot,117,76,111,116,False
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,tool,natural_slot,137,76,130,136,False
llama3.1-8b,transfer,6a5a81ac9a93,c4,False,train,assistant,natural_slot,126,76,120,125,False
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,system,fixed_slot,112,73,97,111,False
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,user,fixed_slot,123,73,117,122,True
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,tool,fixed_slot,126,73,119,125,True
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,assistant,fixed_slot,123,73,117,122,True
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,system,natural_slot,112,73,97,111,False
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,user,natural_slot,114,73,108,113,False
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,tool,natural_slot,134,73,127,133,False
llama3.1-8b,transfer,5df5a13e714b,c4,False,train,assistant,natural_slot,123,73,117,122,False
llama3.1-8b,transfer,e47c00804d80,c4,False,train,system,fixed_slot,93,54,78,92,False
llama3.1-8b,transfer,e47c00804d80,c4,False,train,user,fixed_slot,104,54,98,103,True
llama3.1-8b,transfer,e47c00804d80,c4,False,train,tool,fixed_slot,106,54,100,105,True
llama3.1-8b,transfer,e47c00804d80,c4,False,train,assistant,fixed_slot,104,54,98,103,True
llama3.1-8b,transfer,e47c00804d80,c4,False,train,system,natural_slot,93,54,78,92,False
llama3.1-8b,transfer,e47c00804d80,c4,False,train,user,natural_slot,95,54,89,94,False
llama3.1-8b,transfer,e47c00804d80,c4,False,train,tool,natural_slot,114,54,108,113,False
llama3.1-8b,transfer,e47c00804d80,c4,False,train,assistant,natural_slot,104,54,98,103,False
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,system,fixed_slot,108,69,93,107,False
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,user,fixed_slot,119,69,113,118,True
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,tool,fixed_slot,121,69,114,120,True
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,assistant,fixed_slot,119,69,113,118,True
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,system,natural_slot,108,69,93,107,False
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,user,natural_slot,110,69,104,109,False
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,tool,natural_slot,129,69,122,128,False
llama3.1-8b,transfer,79b67cb9f498,c4,False,train,assistant,natural_slot,119,69,113,118,False
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,system,fixed_slot,88,49,73,87,False
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,user,fixed_slot,99,49,93,98,True
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,tool,fixed_slot,101,49,95,100,True
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,assistant,fixed_slot,99,49,93,98,True
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,system,natural_slot,88,49,73,87,False
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,user,natural_slot,90,49,84,89,False
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,tool,natural_slot,109,49,103,108,False
llama3.1-8b,transfer,3c33e0491c83,c4,False,train,assistant,natural_slot,99,49,93,98,False
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,system,fixed_slot,83,44,68,82,False
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,user,fixed_slot,94,44,88,93,True
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,tool,fixed_slot,96,44,90,95,True
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,assistant,fixed_slot,94,44,88,93,True
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,system,natural_slot,83,44,68,82,False
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,user,natural_slot,85,44,79,84,False
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,tool,natural_slot,104,44,98,103,False
llama3.1-8b,transfer,aec1cfd7acd0,c4,False,test,assistant,natural_slot,94,44,88,93,False
llama3.1-8b,transfer,289574a8dae3,c4,False,test,system,fixed_slot,108,69,93,107,False
llama3.1-8b,transfer,289574a8dae3,c4,False,test,user,fixed_slot,119,69,113,118,True
llama3.1-8b,transfer,289574a8dae3,c4,False,test,tool,fixed_slot,121,69,114,120,True
llama3.1-8b,transfer,289574a8dae3,c4,False,test,assistant,fixed_slot,119,69,113,118,True
llama3.1-8b,transfer,289574a8dae3,c4,False,test,system,natural_slot,108,69,93,107,False
llama3.1-8b,transfer,289574a8dae3,c4,False,test,user,natural_slot,110,69,104,109,False
llama3.1-8b,transfer,289574a8dae3,c4,False,test,tool,natural_slot,129,69,122,128,False
llama3.1-8b,transfer,289574a8dae3,c4,False,test,assistant,natural_slot,119,69,113,118,False
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,system,fixed_slot,111,72,96,110,False
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,user,fixed_slot,122,72,116,121,True
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,tool,fixed_slot,125,72,118,124,True
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,assistant,fixed_slot,122,72,116,121,True
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,system,natural_slot,111,72,96,110,False
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,user,natural_slot,113,72,107,112,False
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,tool,natural_slot,133,72,126,132,False
llama3.1-8b,transfer,26a4f36466a4,c4,False,train,assistant,natural_slot,122,72,116,121,False
llama3.1-8b,transfer,71d571461b75,c4,False,test,system,fixed_slot,116,77,101,115,False
llama3.1-8b,transfer,71d571461b75,c4,False,test,user,fixed_slot,127,77,121,126,True
llama3.1-8b,transfer,71d571461b75,c4,False,test,tool,fixed_slot,129,77,123,128,True
llama3.1-8b,transfer,71d571461b75,c4,False,test,assistant,fixed_slot,127,77,121,126,True
llama3.1-8b,transfer,71d571461b75,c4,False,test,system,natural_slot,116,77,101,115,False
llama3.1-8b,transfer,71d571461b75,c4,False,test,user,natural_slot,118,77,112,117,False
llama3.1-8b,transfer,71d571461b75,c4,False,test,tool,natural_slot,137,77,131,136,False
llama3.1-8b,transfer,71d571461b75,c4,False,test,assistant,natural_slot,127,77,121,126,False
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,system,fixed_slot,104,65,89,103,False
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,user,fixed_slot,115,65,109,114,True
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,tool,fixed_slot,118,66,111,117,True
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,assistant,fixed_slot,115,65,109,114,True
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,system,natural_slot,104,65,89,103,False
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,user,natural_slot,106,65,100,105,False
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,tool,natural_slot,126,66,119,125,False
llama3.1-8b,transfer,7e9afc100c28,c4,False,train,assistant,natural_slot,115,65,109,114,False
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,system,fixed_slot,119,80,104,118,False
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,user,fixed_slot,130,80,124,129,True
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,tool,fixed_slot,133,80,126,132,True
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,assistant,fixed_slot,130,80,124,129,True
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,system,natural_slot,119,80,104,118,False
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,user,natural_slot,121,80,115,120,False
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,tool,natural_slot,141,80,134,140,False
llama3.1-8b,transfer,3a8c7b70093b,c4,False,train,assistant,natural_slot,130,80,124,129,False
llama3.1-8b,transfer,e1192349ba25,c4,False,train,system,fixed_slot,74,35,59,73,False
llama3.1-8b,transfer,e1192349ba25,c4,False,train,user,fixed_slot,85,35,79,84,True
llama3.1-8b,transfer,e1192349ba25,c4,False,train,tool,fixed_slot,86,35,80,85,True
llama3.1-8b,transfer,e1192349ba25,c4,False,train,assistant,fixed_slot,85,35,79,84,True
llama3.1-8b,transfer,e1192349ba25,c4,False,train,system,natural_slot,74,35,59,73,False
llama3.1-8b,transfer,e1192349ba25,c4,False,train,user,natural_slot,76,35,70,75,False
llama3.1-8b,transfer,e1192349ba25,c4,False,train,tool,natural_slot,94,35,88,93,False
llama3.1-8b,transfer,e1192349ba25,c4,False,train,assistant,natural_slot,85,35,79,84,False
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,system,fixed_slot,86,47,71,85,False
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,user,fixed_slot,97,47,91,96,True
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,tool,fixed_slot,99,47,93,98,True
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,assistant,fixed_slot,97,47,91,96,True
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,system,natural_slot,86,47,71,85,False
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,user,natural_slot,88,47,82,87,False
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,tool,natural_slot,107,47,101,106,False
llama3.1-8b,transfer,98a6c7be1d87,c4,False,train,assistant,natural_slot,97,47,91,96,False
llama3.1-8b,transfer,57759aef9874,c4,False,train,system,fixed_slot,112,73,97,111,False
llama3.1-8b,transfer,57759aef9874,c4,False,train,user,fixed_slot,123,73,117,122,True
llama3.1-8b,transfer,57759aef9874,c4,False,train,tool,fixed_slot,125,73,118,124,True
llama3.1-8b,transfer,57759aef9874,c4,False,train,assistant,fixed_slot,123,73,117,122,True
llama3.1-8b,transfer,57759aef9874,c4,False,train,system,natural_slot,112,73,97,111,False
llama3.1-8b,transfer,57759aef9874,c4,False,train,user,natural_slot,114,73,108,113,False
llama3.1-8b,transfer,57759aef9874,c4,False,train,tool,natural_slot,133,73,126,132,False
llama3.1-8b,transfer,57759aef9874,c4,False,train,assistant,natural_slot,123,73,117,122,False
llama3.1-8b,transfer,4d5beff59818,c4,False,train,system,fixed_slot,90,51,75,89,False
llama3.1-8b,transfer,4d5beff59818,c4,False,train,user,fixed_slot,101,51,95,100,True
llama3.1-8b,transfer,4d5beff59818,c4,False,train,tool,fixed_slot,102,51,96,101,True
llama3.1-8b,transfer,4d5beff59818,c4,False,train,assistant,fixed_slot,101,51,95,100,True
llama3.1-8b,transfer,4d5beff59818,c4,False,train,system,natural_slot,90,51,75,89,False
llama3.1-8b,transfer,4d5beff59818,c4,False,train,user,natural_slot,92,51,86,91,False
llama3.1-8b,transfer,4d5beff59818,c4,False,train,tool,natural_slot,110,51,104,109,False
llama3.1-8b,transfer,4d5beff59818,c4,False,train,assistant,natural_slot,101,51,95,100,False
llama3.1-8b,transfer,c87ebd512268,c4,False,train,system,fixed_slot,85,46,70,84,False
llama3.1-8b,transfer,c87ebd512268,c4,False,train,user,fixed_slot,96,46,90,95,True
llama3.1-8b,transfer,c87ebd512268,c4,False,train,tool,fixed_slot,98,46,92,97,True
llama3.1-8b,transfer,c87ebd512268,c4,False,train,assistant,fixed_slot,96,46,90,95,True
llama3.1-8b,transfer,c87ebd512268,c4,False,train,system,natural_slot,85,46,70,84,False
llama3.1-8b,transfer,c87ebd512268,c4,False,train,user,natural_slot,87,46,81,86,False
llama3.1-8b,transfer,c87ebd512268,c4,False,train,tool,natural_slot,106,46,100,105,False
llama3.1-8b,transfer,c87ebd512268,c4,False,train,assistant,natural_slot,96,46,90,95,False
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,system,fixed_slot,112,73,97,111,False
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,user,fixed_slot,123,73,117,122,True
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,tool,fixed_slot,126,73,119,125,True
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,assistant,fixed_slot,123,73,117,122,True
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,system,natural_slot,112,73,97,111,False
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,user,natural_slot,114,73,108,113,False
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,tool,natural_slot,134,73,127,133,False
llama3.1-8b,transfer,4a7d46acab6b,c4,False,train,assistant,natural_slot,123,73,117,122,False
llama3.1-8b,transfer,dff692e94675,c4,False,train,system,fixed_slot,110,71,95,109,False
llama3.1-8b,transfer,dff692e94675,c4,False,train,user,fixed_slot,121,71,115,120,True
llama3.1-8b,transfer,dff692e94675,c4,False,train,tool,fixed_slot,123,72,117,122,True
llama3.1-8b,transfer,dff692e94675,c4,False,train,assistant,fixed_slot,121,71,115,120,True
llama3.1-8b,transfer,dff692e94675,c4,False,train,system,natural_slot,110,71,95,109,False
llama3.1-8b,transfer,dff692e94675,c4,False,train,user,natural_slot,112,71,106,111,False
llama3.1-8b,transfer,dff692e94675,c4,False,train,tool,natural_slot,131,72,125,130,False
